asset_id,timestamp,ecc_correctable_24h,ecc_uncorrectable_24h,temp_c,reallocated_sectors,pending_sectors,smart_read_error_rate,input_voltage_v,output_ripple_mv,fan_rpm,link_flap_count_24h,crc_errors_24h
AST-0001-DIMM,2026-08-02T00:00:00,0.0,0.0,44.99947274073089,,,,,,,,
AST-0001-DIMM,2026-08-02T06:00:00,0.0,0.0,41.62497290904127,,,,,,,,
AST-0001-DIMM,2026-08-02T12:00:00,1.0,0.0,39.53324994812904,,,,,,,,
AST-0001-DIMM,2026-08-02T18:00:00,1.0,0.0,42.03427816668198,,,,,,,,
AST-0001-DIMM,2026-08-03T00:00:00,3.0,0.0,48.98295930103826,,,,,,,,
AST-0001-DIMM,2026-08-03T06:00:00,0.0,0.0,35.98943312380046,,,,,,,,
AST-0001-DIMM,2026-08-03T12:00:00,0.0,0.0,40.62690170712952,,,,,,,,
AST-0001-DIMM,2026-08-03T18:00:00,0.0,0.0,45.92865205458158,,,,,,,,
AST-0001-DIMM,2026-08-04T00:00:00,1.0,0.0,37.19616618864344,,,,,,,,
AST-0001-DIMM,2026-08-04T06:00:00,0.0,0.0,43.31890981805098,,,,,,,,
AST-0001-DIMM,2026-08-04T12:00:00,2.0,0.0,35.06968969010207,,,,,,,,
AST-0001-DIMM,2026-08-04T18:00:00,1.0,0.0,43.378157315149835,,,,,,,,
AST-0001-DIMM,2026-08-05T00:00:00,0.0,0.0,42.41472429617605,,,,,,,,
AST-0001-DIMM,2026-08-05T06:00:00,0.0,0.0,42.68763412234521,,,,,,,,
AST-0001-DIMM,2026-08-05T12:00:00,0.0,0.0,39.885980211390354,,,,,,,,
AST-0001-DIMM,2026-08-05T18:00:00,0.0,0.0,42.59032828997087,,,,,,,,
AST-0001-DIMM,2026-08-06T00:00:00,0.0,0.0,40.81877648332628,,,,,,,,
AST-0001-DIMM,2026-08-06T06:00:00,0.0,0.0,41.202483624253865,,,,,,,,
AST-0001-DIMM,2026-08-06T12:00:00,0.0,0.0,44.488557126072216,,,,,,,,
AST-0001-DIMM,2026-08-06T18:00:00,0.0,0.0,38.11058301577572,,,,,,,,
AST-0001-DIMM,2026-08-07T00:00:00,0.0,0.0,34.99915164045508,,,,,,,,
AST-0001-DIMM,2026-08-07T06:00:00,0.0,0.0,44.24830169918322,,,,,,,,
AST-0001-DIMM,2026-08-07T12:00:00,2.0,0.0,45.983058396803074,,,,,,,,
AST-0001-DIMM,2026-08-07T18:00:00,0.0,0.0,39.691634499578626,,,,,,,,
AST-0001-DIMM,2026-08-08T00:00:00,0.0,0.0,41.70574658738962,,,,,,,,
AST-0001-DIMM,2026-08-08T06:00:00,1.0,0.0,39.48780532851762,,,,,,,,
AST-0001-DIMM,2026-08-08T12:00:00,0.0,0.0,37.55839046230495,,,,,,,,
AST-0001-DIMM,2026-08-08T18:00:00,0.0,0.0,40.925949935776714,,,,,,,,
AST-0001-DIMM,2026-08-09T00:00:00,2.0,0.0,43.17848240477976,,,,,,,,
AST-0001-DIMM,2026-08-09T06:00:00,0.0,0.0,43.424091265389606,,,,,,,,
AST-0001-DIMM,2026-08-09T12:00:00,1.0,0.0,44.784890974705455,,,,,,,,
AST-0001-DIMM,2026-08-09T18:00:00,0.0,0.0,40.398299284879336,,,,,,,,
AST-0001-DIMM,2026-08-10T00:00:00,1.0,0.0,43.28367132208475,,,,,,,,
AST-0001-DIMM,2026-08-10T06:00:00,0.0,0.0,42.98598600684744,,,,,,,,
AST-0001-DIMM,2026-08-10T12:00:00,0.0,0.0,45.9619849665845,,,,,,,,
AST-0001-DIMM,2026-08-10T18:00:00,0.0,0.0,37.569426549462804,,,,,,,,
AST-0001-DIMM,2026-08-11T00:00:00,1.0,0.0,45.34377733373213,,,,,,,,
AST-0001-DIMM,2026-08-11T06:00:00,0.0,0.0,41.60658740938997,,,,,,,,
AST-0001-DIMM,2026-08-11T12:00:00,0.0,0.0,47.8530376803789,,,,,,,,
AST-0001-DIMM,2026-08-11T18:00:00,0.0,0.0,42.20814340539834,,,,,,,,
AST-0001-DIMM,2026-08-12T00:00:00,0.0,0.0,45.228720472399154,,,,,,,,
AST-0001-DIMM,2026-08-12T06:00:00,0.0,0.0,42.99921111785476,,,,,,,,
AST-0001-DIMM,2026-08-12T12:00:00,0.0,0.0,42.94172463437266,,,,,,,,
AST-0001-DIMM,2026-08-12T18:00:00,0.0,0.0,37.23129752007309,,,,,,,,
AST-0001-DIMM,2026-08-13T00:00:00,0.0,0.0,38.64784766103118,,,,,,,,
AST-0001-DIMM,2026-08-13T06:00:00,0.0,0.0,41.12042524005371,,,,,,,,
AST-0001-DIMM,2026-08-13T12:00:00,0.0,0.0,45.317980109721894,,,,,,,,
AST-0001-DIMM,2026-08-13T18:00:00,0.0,0.0,43.04312535735287,,,,,,,,
AST-0001-DIMM,2026-08-14T00:00:00,1.0,0.0,42.55597694824615,,,,,,,,
AST-0001-DIMM,2026-08-14T06:00:00,0.0,0.0,40.98222454834795,,,,,,,,
AST-0001-DIMM,2026-08-14T12:00:00,0.0,0.0,38.574185321572784,,,,,,,,
AST-0001-DIMM,2026-08-14T18:00:00,0.0,0.0,49.793021179787495,,,,,,,,
AST-0001-DIMM,2026-08-15T00:00:00,0.0,0.0,46.29964351981852,,,,,,,,
AST-0001-DIMM,2026-08-15T06:00:00,2.0,0.0,41.48877725650739,,,,,,,,
AST-0001-DIMM,2026-08-15T12:00:00,1.0,0.0,39.4453884324427,,,,,,,,
AST-0001-DIMM,2026-08-15T18:00:00,0.0,0.0,43.8374577316502,,,,,,,,
AST-0001-DIMM,2026-08-16T00:00:00,0.0,0.0,45.25586101333773,,,,,,,,
AST-0001-DIMM,2026-08-16T06:00:00,0.0,0.0,41.14125379933292,,,,,,,,
AST-0001-DIMM,2026-08-16T12:00:00,0.0,0.0,41.073980833360764,,,,,,,,
AST-0001-DIMM,2026-08-16T18:00:00,0.0,0.0,36.50578174735463,,,,,,,,
AST-0001-DIMM,2026-08-17T00:00:00,0.0,0.0,36.027564014628005,,,,,,,,
AST-0001-DIMM,2026-08-17T06:00:00,1.0,0.0,44.68555494591506,,,,,,,,
AST-0001-DIMM,2026-08-17T12:00:00,0.0,0.0,37.49248963187731,,,,,,,,
AST-0001-DIMM,2026-08-17T18:00:00,0.0,0.0,40.369513476202094,,,,,,,,
AST-0001-DIMM,2026-08-18T00:00:00,2.0,0.0,43.39524062850092,,,,,,,,
AST-0001-DIMM,2026-08-18T06:00:00,1.0,0.0,42.29843241904722,,,,,,,,
AST-0001-DIMM,2026-08-18T12:00:00,0.0,0.0,44.37241836507024,,,,,,,,
AST-0001-DIMM,2026-08-18T18:00:00,0.0,0.0,44.00497805432399,,,,,,,,
AST-0001-DIMM,2026-08-19T00:00:00,0.0,0.0,44.69344622523165,,,,,,,,
AST-0001-DIMM,2026-08-19T06:00:00,1.0,0.0,39.33691303285632,,,,,,,,
AST-0001-DIMM,2026-08-19T12:00:00,1.0,0.0,46.21146417619967,,,,,,,,
AST-0001-DIMM,2026-08-19T18:00:00,0.0,0.0,46.36513672881213,,,,,,,,
AST-0001-DIMM,2026-08-20T00:00:00,1.0,0.0,46.69415406500971,,,,,,,,
AST-0001-DIMM,2026-08-20T06:00:00,0.0,0.0,39.176633712225126,,,,,,,,
AST-0001-DIMM,2026-08-20T12:00:00,1.0,0.0,37.30272278345846,,,,,,,,
AST-0001-DIMM,2026-08-20T18:00:00,0.0,0.0,40.38368604714677,,,,,,,,
AST-0001-DIMM,2026-08-21T00:00:00,0.0,0.0,34.81721908529858,,,,,,,,
AST-0001-DIMM,2026-08-21T06:00:00,0.0,0.0,36.94059554629769,,,,,,,,
AST-0001-DIMM,2026-08-21T12:00:00,1.0,0.0,41.462320123650734,,,,,,,,
AST-0001-DIMM,2026-08-21T18:00:00,0.0,0.0,41.52244538585982,,,,,,,,
AST-0001-DIMM,2026-08-22T00:00:00,0.0,0.0,38.97439187417068,,,,,,,,
AST-0001-DIMM,2026-08-22T06:00:00,0.0,0.0,43.987997911156455,,,,,,,,
AST-0001-DIMM,2026-08-22T12:00:00,1.0,0.0,42.88925400242598,,,,,,,,
AST-0001-DIMM,2026-08-22T18:00:00,1.0,0.0,41.07875034499627,,,,,,,,
AST-0001-DIMM,2026-08-23T00:00:00,0.0,0.0,38.90321198826649,,,,,,,,
AST-0001-DIMM,2026-08-23T06:00:00,0.0,0.0,39.33360806030724,,,,,,,,
AST-0001-DIMM,2026-08-23T12:00:00,0.0,0.0,43.002885385493144,,,,,,,,
AST-0001-DIMM,2026-08-23T18:00:00,0.0,0.0,39.70339416771086,,,,,,,,
AST-0001-DIMM,2026-08-24T00:00:00,0.0,0.0,44.218238016902845,,,,,,,,
AST-0001-DIMM,2026-08-24T06:00:00,0.0,0.0,40.04125156600586,,,,,,,,
AST-0001-DIMM,2026-08-24T12:00:00,0.0,0.0,42.56392076245832,,,,,,,,
AST-0001-DIMM,2026-08-24T18:00:00,0.0,0.0,41.79605923204679,,,,,,,,
AST-0001-DIMM,2026-08-25T00:00:00,0.0,0.0,39.300915640536736,,,,,,,,
AST-0001-DIMM,2026-08-25T06:00:00,0.0,0.0,37.635532544226635,,,,,,,,
AST-0001-DIMM,2026-08-25T12:00:00,0.0,0.0,45.7438499551783,,,,,,,,
AST-0001-DIMM,2026-08-25T18:00:00,2.0,0.0,38.530957019204,,,,,,,,
AST-0001-DIMM,2026-08-26T00:00:00,2.0,0.0,47.99188959224398,,,,,,,,
AST-0001-DIMM,2026-08-26T06:00:00,0.0,0.0,39.487609787744425,,,,,,,,
AST-0001-DIMM,2026-08-26T12:00:00,0.0,0.0,46.833348445498864,,,,,,,,
AST-0001-DIMM,2026-08-26T18:00:00,1.0,0.0,47.46389655243932,,,,,,,,
AST-0001-DIMM,2026-08-27T00:00:00,1.0,0.0,37.0447225554622,,,,,,,,
AST-0001-DIMM,2026-08-27T06:00:00,0.0,0.0,40.72918018061748,,,,,,,,
AST-0001-DIMM,2026-08-27T12:00:00,0.0,0.0,44.43780386326093,,,,,,,,
AST-0001-DIMM,2026-08-27T18:00:00,0.0,0.0,36.675113821073616,,,,,,,,
AST-0001-DIMM,2026-08-28T00:00:00,0.0,0.0,40.26738333793305,,,,,,,,
AST-0001-DIMM,2026-08-28T06:00:00,0.0,0.0,40.11723739068924,,,,,,,,
AST-0001-DIMM,2026-08-28T12:00:00,2.0,0.0,43.34429809180861,,,,,,,,
AST-0001-DIMM,2026-08-28T18:00:00,0.0,0.0,43.61410331978475,,,,,,,,
AST-0001-DIMM,2026-08-29T00:00:00,0.0,0.0,42.70582833476479,,,,,,,,
AST-0001-DIMM,2026-08-29T06:00:00,1.0,0.0,39.58020328707788,,,,,,,,
AST-0001-DIMM,2026-08-29T12:00:00,1.0,0.0,42.724933565030256,,,,,,,,
AST-0001-DIMM,2026-08-29T18:00:00,0.0,0.0,46.35353654706319,,,,,,,,
AST-0001-DIMM,2026-08-30T00:00:00,1.0,0.0,42.806740343035806,,,,,,,,
AST-0001-DIMM,2026-08-30T06:00:00,1.0,0.0,40.39964295850583,,,,,,,,
AST-0001-DIMM,2026-08-30T12:00:00,1.0,0.0,38.8782418424627,,,,,,,,
AST-0001-DIMM,2026-08-30T18:00:00,1.0,0.0,49.64798385782101,,,,,,,,
AST-0001-DIMM,2026-08-31T00:00:00,0.0,0.0,36.18948587813944,,,,,,,,
AST-0001-DIMM,2026-08-31T06:00:00,0.0,0.0,41.141331150477995,,,,,,,,
AST-0001-DIMM,2026-08-31T12:00:00,1.0,0.0,43.73868342742943,,,,,,,,
AST-0001-DIMM,2026-08-31T18:00:00,0.0,0.0,37.51678314054208,,,,,,,,
AST-0001-DIMM,2026-09-01T00:00:00,2.0,0.0,40.988024513794485,,,,,,,,
AST-0001-DIMM,2026-09-01T06:00:00,0.0,0.0,43.845770300905684,,,,,,,,
AST-0001-DIMM,2026-09-01T12:00:00,2.0,0.0,42.49317210893191,,,,,,,,
AST-0001-DIMM,2026-09-01T18:00:00,1.0,0.0,41.477481798585124,,,,,,,,
AST-0001-DIMM,2026-09-02T00:00:00,0.0,0.0,38.688777906653975,,,,,,,,
AST-0001-DIMM,2026-09-02T06:00:00,0.0,0.0,42.958200791373685,,,,,,,,
AST-0001-DIMM,2026-09-02T12:00:00,0.0,0.0,42.532188343910825,,,,,,,,
AST-0001-DIMM,2026-09-02T18:00:00,0.0,0.0,41.0286248871402,,,,,,,,
AST-0001-DIMM,2026-09-03T00:00:00,2.0,0.0,40.97297718400835,,,,,,,,
AST-0001-DIMM,2026-09-03T06:00:00,1.0,0.0,37.15302498203796,,,,,,,,
AST-0001-DIMM,2026-09-03T12:00:00,1.0,0.0,34.3057669745383,,,,,,,,
